type,raid_group_name,member_name,character_name,character_class,character_is_alt,character_inactive_at,character_note,sort_order,item_name,item_id,is_offspec,note,received_at,import_id,item_note,item_prio_note,item_tier,item_tier_label,created_at,updated_at
item_note,,,,,,,,,"Bone-Inlaid Legguards",40363,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Boots of Forlorn Wishes",40326,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:21:54"
item_note,,,,,,,,,"Boots of Impetuous Ideals",40246,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:27:12"
item_note,,,,,,,,,"Boots of Persuasion",40269,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:21:54"
item_note,,,,,,,,,"Boots of Persuasion",40269,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:21:54"
item_note,,,,,,,,,"Boots of Septic Wounds",40270,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Boots of the Escaped Captive",40409,,,,,,,,5,D,"2022-09-20 20:55:37","2022-10-14 10:23:44"
item_note,,,,,,,,,"Boots of the Great Construct",40367,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 16:04:13"
item_note,,,,,,,,,"Boundless Ambition",40387,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:09:04"
item_note,,,,,,,,,"Bracers of Liberation",40274,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:45:03"
item_note,,,,,,,,,"Bracers of the Tyrant",39729,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:33:52"
item_note,,,,,,,,,"Bracers of the Unholy Knight",40306,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:31:17"
item_note,,,,,,,,,"Bracers of Unrelenting Attack",40330,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:35:33"
item_note,,,,,,,,,"Bracers of Unrelenting Attack",40330,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:35:33"
item_note,,,,,,,,,"Breastplate of Frozen Pain",40365,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:54:25"
item_note,,,,,,,,,"Breastplate of the Lost Conqueror",40625,,,,,,,,3,B,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Breastplate of the Lost Conqueror",40625,,,,,,,,3,B,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Breastplate of the Lost Protector",40626,,,,,,,,3,B,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Breastplate of the Lost Protector",40626,,,,,,,,3,B,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Breastplate of the Lost Vanquisher",40627,,,,,,,,3,B,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Breastplate of the Lost Vanquisher",40627,,,,,,,,3,B,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Breastplate of Tormented Rage",40203,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:22:59"
item_note,,,,,,,,,"Broken Promise",40345,,,,,,,,1,S,"2022-09-20 20:55:38","2022-10-15 13:22:48"
item_note,,,,,,,,,"Broken Promise",40345,,,,,,,,1,S,"2022-09-20 20:55:38","2022-10-15 13:22:48"
item_note,,,,,,,,,"Burdened Shoulderplates",40334,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:35:43"
item_note,,,,,,,,,"Calamity's Grasp",40383,,,,,,,,1,S,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Callous-Hearted Gauntlets",39726,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:34:03"
item_note,,,,,,,,,"Callous-Hearted Gauntlets",39726,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:34:03"
item_note,,,,,,,,,"Cape of the Unworthy Wizard",40405,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:09:18"
item_note,,,,,,,,,"Ceaseless Pity",40378,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:54:42"
item_note,,,,,,,,,"Chains of Adoration",40071,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Chains of Adoration",40071,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Chains of Adoration",40071,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Chains of Adoration",40071,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Chains of Adoration",40071,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Chestguard of Bitter Charms",40210,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Chestguard of Bitter Charms",40210,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Chestguard of the Exhausted",40279,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Chestpiece of Suspicion",40319,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:31:32"
item_note,,,,,,,,,"Cincture of Polarity",40301,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:21:54"
item_note,,,,,,,,,"Cincture of Polarity",40301,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:21:54"
item_note,,,,,,,,,"Cloak of Averted Crisis",40254,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:39:13"
item_note,,,,,,,,,"Cloak of Averted Crisis",40254,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:39:13"
item_note,,,,,,,,,"Cloak of Averted Crisis",40254,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:39:13"
item_note,,,,,,,,,"Cloak of Averted Crisis",40254,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:39:13"
item_note,,,,,,,,,"Cloak of the Shadowed Sun",40252,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:15:43"
item_note,,,,,,,,,"Cloak of the Shadowed Sun",40252,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:15:43"
item_note,,,,,,,,,"Cloak of the Shadowed Sun",40252,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:15:43"
item_note,,,,,,,,,"Cloak of the Shadowed Sun",40252,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:15:43"
item_note,,,,,,,,,"Corpse Scarab Handguards",39718,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:27:05"
item_note,,,,,,,,,"Cosmic Lights",40374,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 16:05:38"
item_note,,,,,,,,,"Cover of Silence",40296,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Cowl of Innocent Delight",40247,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Cowl of Innocent Delight",40247,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Cowl of the Perished",39768,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Cowl of Vanity",40287,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:45:11"
item_note,,,,,,,,,"Crippled Treads",40184,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:18:53"
item_note,,,,,,,,,"Crown of the Lost Conqueror",40631,,,,,,,,3,B,"2022-09-20 20:55:38","2022-10-14 20:07:57"
item_note,,,,,,,,,"Crown of the Lost Protector",40632,,,,,,,,3,B,"2022-09-20 20:55:38","2022-10-14 20:08:06"
item_note,,,,,,,,,"Crown of the Lost Vanquisher",40633,,,,,,,,3,B,"2022-09-20 20:55:38","2022-10-14 20:08:11"
item_note,,,,,,,,,"Crude Discolored Battlegrips",40261,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:41:52"
item_note,,,,,,,,,"Crude Discolored Battlegrips",40261,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:41:52"
item_note,,,,,,,,,"Cryptfiend's Bite",40208,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:23:51"
item_note,,,,,,,,,"Cryptfiend's Bite",40208,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:23:51"
item_note,,,,,,,,,"Cult's Chestguard",39724,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:34:37"
item_note,,,,,,,,,Damnation,40348,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,Dawnwalkers,39701,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:13:08"
item_note,,,,,,,,,"Defender's Code",40257,,,,,,,,6,F,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Defender's Code",40257,,,,,,,,6,F,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Defender's Code",40257,,,,,,,,6,F,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Defender's Code",40257,,,,,,,,6,F,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Depraved Linked Belt",40275,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:45:18"
item_note,,,,,,,,,"Desecrated Past",40285,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Digested Silken Robes",40062,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Dislocating Handguards",39727,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:21:54"
item_note,,,,,,,,,"Distorted Limbs",40060,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:39:46"
item_note,,,,,,,,,"Drape of the Deadly Foe",40403,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:09:26"
item_note,,,,,,,,,"Dying Curse",40255,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 10:39:55"
item_note,,,,,,,,,"Dying Curse",40255,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 10:39:55"
item_note,,,,,,,,,"Dying Curse",40255,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 10:39:55"
item_note,,,,,,,,,"Dying Curse",40255,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 10:39:55"
item_note,,,,,,,,,"Envoy of Mortality",40385,,,,,"S for hunter / hunter prio obviously",,,4,C,"2022-09-20 20:55:38","2022-10-15 12:56:17"
item_note,,,,,,,,,"Epaulets of the Grieving Servant",39725,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:34:58"
item_note,,,,,,,,,"Epaulets of the Grieving Servant",39725,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:34:58"
item_note,,,,,,,,,"Eruption-Scarred Boots",40237,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:24:07"
item_note,,,,,,,,,"Esteemed Bindings",40323,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:31:40"
item_note,,,,,,,,,"Extract of Necromantic Power",40373,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:55:25"
item_note,,,,,,,,,"Faceguard of the Succumbed",40298,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:50:00"
item_note,,,,,,,,,"Fading Glow",40245,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:27:57"
item_note,,,,,,,,,"Faerlina's Madness",39732,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:35:06"
item_note,,,,,,,,,"Faerlina's Madness",39732,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:35:06"
item_note,,,,,,,,,"Faithful Steel Sabatons",40320,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Faithful Steel Sabatons",40320,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Fallout Impervious Tunic",40283,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 16:04:13"
item_note,,,,,,,,,"Final Voyage",40346,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:38:15"
item_note,,,,,,,,,"Final Voyage",40346,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:38:15"
item_note,,,,,,,,,"Fire-Scorched Greathelm",39723,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:35:16"
item_note,,,,,,,,,"Fleshless Girdle",40263,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:42:17"
item_note,,,,,,,,,"Fleshless Girdle",40263,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:42:17"
item_note,,,,,,,,,"Fool's Trial",40065,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Fool's Trial",40065,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Fool's Trial",40065,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Fool's Trial",40065,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Fool's Trial",40065,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Footwraps of Vile Deceit",40243,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:28:11"
item_note,,,,,,,,,"Forethought Talisman",40258,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 10:40:07"
item_note,,,,,,,,,"Forethought Talisman",40258,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 10:40:07"
item_note,,,,,,,,,"Forethought Talisman",40258,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 10:40:07"
item_note,,,,,,,,,"Forethought Talisman",40258,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 10:40:07"
item_note,,,,,,,,,Gatekeeper,40370,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:55:53"
item_note,,,,,,,,,"Gauntlets of Guiding Touch",40316,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Gauntlets of Guiding Touch",40316,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Gauntlets of the Disobedient",40188,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:19:10"
item_note,,,,,,,,,"Gemmed Wand of the Nerubians",39712,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:12:46"
item_note,,,,,,,,,"Girdle of Chivalry",40278,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:45:37"
item_note,,,,,,,,,"Girdle of Razuvious",40317,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:32:01"
item_note,,,,,,,,,"Girdle of Recuperation",40327,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:32:08"
item_note,,,,,,,,,"Girdle of Recuperation",40327,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:32:08"
item_note,,,,,,,,,"Girdle of the Gambit",40272,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:42:28"
item_note,,,,,,,,,"Girdle of the Gambit",40272,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:42:28"
item_note,,,,,,,,,"Girdle of Unity",40241,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Girdle of Unity",40241,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Gloves of Calculated Risk",40262,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:42:36"
item_note,,,,,,,,,"Gloves of Fast Reactions",40362,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:55:58"
item_note,,,,,,,,,"Gloves of Grandeur",40380,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:56:03"
item_note,,,,,,,,,"Gloves of Peaceful Death",40349,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Gloves of the Dancing Bear",40238,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:24:26"
item_note,,,,,,,,,"Gloves of the Dancing Bear",40238,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:24:26"
item_note,,,,,,,,,"Gloves of the Fallen Wizard",40197,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:19:20"
item_note,,,,,,,,,"Gloves of Token Respect",39733,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:21:54"
item_note,,,,,,,,,"Gothik's Cowl",40339,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:48:39"
item_note,,,,,,,,,"Gothik's Cowl",40339,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:48:39"
item_note,,,,,,,,,"Greaves of Turbulence",40240,,,,,,,,6,F,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Grim Toll",40256,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 10:40:17"
item_note,,,,,,,,,"Grim Toll",40256,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 10:40:17"
item_note,,,,,,,,,"Grim Toll",40256,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 10:40:17"
item_note,,,,,,,,,"Grim Toll",40256,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 10:40:17"
item_note,,,,,,,,,"Grotesque Handgrips",40242,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Haunting Call",40408,,,,,,,,4,C,"2022-09-20 20:55:37","2022-10-14 10:24:31"
item_note,,,,,,,,,"Headpiece of Fungal Bloom",40304,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Heigan's Putrid Vestments",40234,,,,,,,,3,B,"2022-09-20 20:55:38","2022-10-15 12:12:41"
item_note,,,,,,,,,"Heigan's Putrid Vestments",40234,,,,,,,,3,B,"2022-09-20 20:55:38","2022-10-15 12:12:41"
item_note,,,,,,,,,"Helm of Diminished Pride",39760,,,,,,,,6,F,"2022-09-20 20:55:38","2022-10-14 10:40:39"
item_note,,,,,,,,,"Helm of Pilgrimage",40235,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Helm of Pilgrimage",40235,,,,,,,,5,D,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Helm of the Grave",40344,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:38:30"
item_note,,,,,,,,,"Helm of the Grave",40344,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:38:30"
item_note,,,,,,,,,"Helm of Unleashed Energy",40340,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:35:48"
item_note,,,,,,,,,"Helm of Vital Protection",40328,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:35:57"
item_note,,,,,,,,,"Helm of Vital Protection",40328,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:35:57"
item_note,,,,,,,,,Heritage,40069,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:27:50"
item_note,,,,,,,,,Heritage,40069,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:27:50"
item_note,,,,,,,,,Heritage,40069,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:27:50"
item_note,,,,,,,,,Heritage,40069,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:27:50"
item_note,,,,,,,,,Heritage,40069,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:27:50"
item_note,,,,,,,,,"Hero's Surrender",40266,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:42:43"
item_note,,,,,,,,,"Heroic Key to the Focusing Iris",44577,,,,,,,,2,A,"2022-09-20 20:55:38","2022-10-14 19:36:04"
item_note,,,,,,,,,"Hood of the Exodus",40329,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:36:07"
item_note,,,,,,,,,"Icy Blast Amulet",40369,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 19:07:12"
item_note,,,,,,,,,"Idol of Awakening",40342,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:36:16"
item_note,,,,,,,,,"Idol of Awakening",40342,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:36:16"
item_note,,,,,,,,,"Idol of the Shooting Star",40321,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:32:20"
item_note,,,,,,,,,"Idol of the Shooting Star",40321,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:32:20"
item_note,,,,,,,,,"Idol of Worship",39757,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:15:12"
item_note,,,,,,,,,"Idol of Worship",39757,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 19:15:12"
item_note,,,,,,,,,"Inevitable Defeat",40406,,,,,,,,4,C,"2022-09-20 20:55:37","2022-10-14 10:24:41"
item_note,,,,,,,,,"Inexorable Sabatons",39717,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:28:00"
item_note,,,,,,,,,"Inexorable Sabatons",39717,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:28:00"
item_note,,,,,,,,,"Infectious Skitterer Leggings",39761,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:40:51"
item_note,,,,,,,,,"Iron-Spring Jumpers",40206,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:25:06"
item_note,,,,,,,,,"Journey's End",40388,,,,,,,,1,S,"2022-09-20 20:55:38","2022-10-14 19:09:41"
item_note,,,,,,,,,"Last Laugh",40402,,,,,,,,1,S,"2022-09-20 20:55:38","2022-09-20 20:55:38"
item_note,,,,,,,,,"Leggings of Atrophy",39720,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:28:09"
item_note,,,,,,,,,"Leggings of Colossal Strides",40201,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-15 13:04:38"
item_note,,,,,,,,,"Leggings of Colossal Strides",40201,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-15 13:04:38"
item_note,,,,,,,,,"Leggings of Failed Escape",40331,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-15 13:06:25"
item_note,,,,,,,,,"Leggings of Fleeting Moments",40333,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:36:30"
item_note,,,,,,,,,"Leggings of Mortal Arrogance",40398,,,,,,,,3,B,"2022-09-20 20:55:38","2022-10-14 19:10:01"
item_note,,,,,,,,,"Leggings of Voracious Shadows",40352,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:38:37"
item_note,,,,,,,,,"Leggings of Voracious Shadows",40352,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:38:37"
item_note,,,,,,,,,"Legguards of the Apostle",40204,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:25:40"
item_note,,,,,,,,,"Legguards of the Boneyard",40379,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 19:07:18"
item_note,,,,,,,,,"Legguards of the Undisturbed",40196,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:19:28"
item_note,,,,,,,,,"Legplates of Double Strikes",40318,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:32:32"
item_note,,,,,,,,,"Legplates of the Lost Conqueror",40634,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-03 08:07:44"
item_note,,,,,,,,,"Legplates of the Lost Conqueror",40634,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-03 08:07:44"
item_note,,,,,,,,,"Legplates of the Lost Protector",40635,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-03 08:07:44"
item_note,,,,,,,,,"Legplates of the Lost Protector",40635,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-03 08:07:44"
item_note,,,,,,,,,"Legplates of the Lost Vanquisher",40636,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-03 08:07:44"
item_note,,,,,,,,,"Legplates of the Lost Vanquisher",40636,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-03 08:07:44"
item_note,,,,,,,,,"Legwraps of the Defeated Dragon",40376,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 19:07:23"
item_note,,,,,,,,,"Libram of Radiance",40191,,,,,,,,6,F,"2022-09-20 20:55:38","2022-10-14 18:19:54"
item_note,,,,,,,,,"Libram of Radiance",40191,,,,,,,,6,F,"2022-09-20 20:55:38","2022-10-14 18:19:54"
item_note,,,,,,,,,"Libram of Resurgence",40337,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:36:37"
item_note,,,,,,,,,"Libram of Resurgence",40337,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:36:37"
item_note,,,,,,,,,"Libram of Tolerance",40268,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:42:48"
item_note,,,,,,,,,"Life and Death",40336,,,,,,,,4,C,"2022-09-20 20:55:38","2022-10-14 18:36:46"
item_note,,,,,,,,,"Lost Jewel",40080,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Lost Jewel",40080,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Lost Jewel",40080,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Lost Jewel",40080,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Lost Jewel",40080,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-15 15:35:25"
item_note,,,,,,,,,"Mantle of Shattered Kinship",40063,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:40:58"
item_note,,,,,,,,,"Mantle of the Corrupted",40286,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:38:54"
item_note,,,,,,,,,"Mantle of the Fatigued Sage",40351,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:45:47"
item_note,,,,,,,,,"Mantle of the Locusts",39719,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:28:31"
item_note,,,,,,,,,"Mantle of the Locusts",39719,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 10:28:31"
item_note,,,,,,,,,"Mantle of the Lost Conqueror",40637,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:28:49"
item_note,,,,,,,,,"Mantle of the Lost Conqueror",40637,,,,,,,,5,D,"2022-09-20 20:55:38","2022-10-14 18:28:49"
